date,strategy_return,benchmark_return,active_return,relative_nav,relative_drawdown,rolling_beta_60
2025-01-02,-0.024763056178107257,-0.029102564200308434,0.004339508022201177,1.0044695843888256,0.0,
2025-01-03,-0.006018341794521653,-0.011839089937035308,0.005820748142513654,1.0103863985513795,0.0,
2025-01-06,0.0018527990663808058,-0.0016409878773511188,0.0034937869437319247,1.0139222756902835,0.0,
2025-01-07,0.016994212454498614,0.0071998450505046385,0.009794367403993975,1.0237820143866354,0.0,
2025-01-08,-0.00016280324233053367,-0.0018152812381951877,0.001652477995864654,1.0254768682744353,0.0,
2025-01-09,-0.005493710227452042,-0.002464362671424025,-0.003029347556028017,1.022362667910637,-0.003036831409994223,
2025-01-10,-0.020272454055386913,-0.012539032354756396,-0.007733421700630516,1.0143559092629626,-0.010844670762965025,
2025-01-13,0.0003132602186275424,-0.0026706097097346504,0.0029838699283621928,1.017390720152698,-0.00788525648105931,
2025-01-14,0.04852863506594507,0.02633355477872068,0.02219508028722439,1.03939240626354,0.0,
2025-01-15,0.008828645209735475,-0.0064163704607203,0.015245015670455775,1.0553402872975581,0.0,
2025-01-16,0.005744667363300371,0.0011480427162511297,0.004596624647049241,1.0601857277006124,0.0,
2025-01-17,0.0008916455314620375,0.0031467872720229995,-0.002255141740560962,1.0578023585689755,-0.0022480675502074554,
2025-01-20,-0.0007559038041049515,0.004546547884070273,-0.005302451688175225,1.0522187985898346,-0.0075146541805055644,
2025-01-21,0.007842227490864717,0.0007674278450708893,0.007074799645793828,1.0596573272393834,-0.0004984036734534403,
2025-01-22,0.0009627485841923189,-0.00928817530589432,0.010250923890086638,1.070621632237416,0.0,
2025-01-23,-0.004032479463467964,0.0017716539062111458,-0.00580413336967911,1.0644185911374417,-0.005793868639671462,
2025-01-24,0.01013605359990355,0.00765561509922863,0.0024804385006749197,1.0670387570103144,-0.0033465373005905352,
2025-01-27,-0.02758074550818468,-0.004118069412324621,-0.023462676095860058,1.0418996476756481,-0.0268273904588906,
2025-02-05,-0.03524751151936523,-0.005762258061135728,-0.0294852534582295,1.0110009260782884,-0.05568793340606293,
2025-02-06,0.0206802998444513,0.012581009384506459,0.008099290459944841,1.0190875779902757,-0.048134702957050246,
2025-02-07,0.02666362799239752,0.012977932154705663,0.013685695837691858,1.0328558173384703,-0.03527466077817021,
2025-02-10,0.006126170428180977,0.0021473510822684894,0.003978819345912488,1.0369565583154599,-0.031444417811362424,
2025-02-11,0.0005077739334755638,-0.004595415299731065,0.005103189233206629,1.042272774078412,-0.026478876668837525,
2025-02-12,0.010476294034083233,0.009458079618658521,0.001018214415424712,1.043324087832592,-0.02549691093741191,
2025-02-13,-0.0040733352309098025,-0.003755744462432653,-0.0003175907684771495,1.0429914885759501,-0.025807570881716257,
2025-02-14,0.022178758313736724,0.00867292849936252,0.013505829814374204,1.0569568336789503,-0.012763424674979373,
2025-02-17,0.00665845069405635,0.0021297234913655316,0.004528727202690819,1.061733330226798,-0.008302001139322224,
2025-02-18,-0.006430168554286131,-0.008769067623786708,0.0023388990695005774,1.0642385860829406,-0.005961999984192223,
2025-02-19,0.030370296647115103,0.006996810198776737,0.023373486448338365,1.088940716137055,0.0,
2025-02-20,-0.012330625275508211,-0.0028587671566635553,-0.009471858118844656,1.0785968534791321,-0.009499013586907634,
2025-02-21,0.008547933093675075,0.012611176269364144,-0.0040632431756890686,1.07426883359655,-0.013473536550779874,
2025-02-24,0.00015857974583166623,-0.0021935711549539993,0.0023521509007856656,1.0768012309950665,-0.011147976158934036,
2025-02-25,-0.01695373851517168,-0.011100539408728682,-0.005853199106442997,1.070427749914079,-0.017000894491896124,
2025-02-26,0.010691014369109908,0.008734856970219695,0.0019561573988902126,1.072503543318563,-0.015094644340971852,
2025-02-27,-0.005065243670015485,0.0020644246972367775,-0.007129668367252262,1.064872702029217,-0.022102226274739456,
2025-02-28,-0.018081535063673604,-0.019673568010612597,0.0015920329469389927,1.0666020366371662,-0.020514137426262957,
2025-03-03,-0.001992754334281366,-0.0004048792187449912,-0.0015878751155363746,1.0649077198113368,-0.022070068617668803,
2025-03-04,0.013129543498368257,-0.0008365749648834298,0.013966118463251687,1.0797927996638081,-0.00840074793575396,
2025-03-05,0.00021370121315889,0.004465640435898033,-0.004251939222739143,1.0752219978638287,-0.01259822327324911,
2025-03-06,0.01685629876350969,0.013751447443236753,0.003104851320272939,1.0785151171467398,-0.009574073993026344,
2025-03-07,-0.01296221269986697,-0.0030895520162214085,-0.009872660683645562,1.0678343044264929,-0.01938251678698888,
2025-03-10,0.0019413213732752954,-0.0038569842804817567,0.005798305653757052,1.0740499075948389,-0.013674581473122172,
2025-03-11,-0.0005121047593894534,0.0032106479277906885,-0.003722752687180142,1.0700642818561934,-0.01733467580110748,
2025-03-12,-0.005190154444350115,-0.0035987066577088944,-0.0015914477866412202,1.0683551798665607,-0.01890418455792542,
